Distance_m,Profile_mm
6.994,-12.0824056897853
6.995,-12.1847047138849
6.996,-12.3106227373092
6.997,-12.4795837076271
6.998,-12.5692806635896
6.999,-12.5274192510843
7.0,-12.6643813394959
7.001,-13.0774223038237
7.002,-13.4451368193628
7.003,-13.4187795431411
7.004,-13.2494415841468
7.005,-13.3291907317572
7.006,-13.4785096240757
7.007,-13.4447277627216
7.008,-13.3364630692777
7.009,-13.298281638284
7.01,-13.2485789733454
7.011,-13.145871702671
7.012,-13.0445769145549
7.013,-13.0446092848268
7.014,-13.1055823243916
7.015,-12.9347514137326
7.016,-12.6024063350417
7.017,-12.3209676459291
7.018,-12.2102765829847
7.019,-12.2605482615302
7.02,-12.2253105272829
7.021,-12.2548584718459
7.022,-12.4134723645897
7.023,-12.5510050120019
7.024,-12.7578903669571
7.025,-13.0181030829003
7.026,-13.2364233672244
7.027,-13.2738674802486
7.028,-13.2657104415023
7.029,-13.4710712136686
7.03,-13.6716464122416
7.031,-13.5758813838125
7.032,-13.3072111532615
7.033,-13.1669540990625
7.034,-13.0479899848336
7.035,-12.8232519939946
7.036,-12.7256116329604
7.037,-12.7947660901453
7.038,-12.821345825893
7.039,-12.7345572827475
7.04,-12.6993400776433
7.041,-12.7466359162699
7.042,-12.7773439150534
7.043,-12.8466143240037
7.044,-12.9921247317972
7.045,-13.0509151398623
7.046,-12.8820146994995
7.047,-12.6484416085929
7.048,-12.5252832446214
7.049,-12.5184291844244
7.05,-12.5631718951649
7.051,-12.5213876066961
7.052,-12.3671300871281
7.053,-12.1620593170126
7.054,-12.0519941876226
7.055,-12.2549053899669
7.056,-12.6949883636015
7.057,-13.0594959004512
7.058,-13.1939062036198
7.059,-13.1628867393407
7.06,-12.9874816953687
7.061,-12.8071565021928
7.062,-12.7683593037283
7.063,-12.6597781959819
7.064,-12.4572626064751
7.065,-12.2903910019082
7.066,-12.2503545351874
7.067,-12.3132265405092
7.068,-12.2036287918652
7.069,-12.0868425557756
7.07,-12.1935588431699
7.071,-12.3751886557877
7.072,-12.444619022116
7.073,-12.267247030506
7.074,-12.0059326473944
7.075,-11.8786363612597
7.076,-11.9358472056713
7.077,-12.1036389016131
7.078,-12.3431683988214
7.079,-12.6696691545616
7.08,-12.9971120031037
7.081,-13.2565240079321
7.082,-13.4044229948682
7.083,-13.499723262191
7.084,-13.4979367922207
7.085,-13.379511388178
7.086,-13.3117978041072
7.087,-13.2741801258888
7.088,-13.2645857374277
7.089,-13.3409713721293
7.09,-13.391684431572
7.091,-13.326010272831
7.092,-13.1644186728771
7.093,-13.0303719380103
7.094,-13.0427988682628
7.095,-13.0332432396253
7.096,-12.9690902330414
7.097,-12.9990784491908
7.098,-13.0264945838664
7.099,-13.0342734909716
7.1,-12.9710282715231
7.101,-12.9561204073837
7.102,-13.0983833353719
7.103,-13.1186514392062
7.104,-13.0903868889131
7.105,-12.9573498386759
7.106,-12.7542686239891
7.107,-12.8301023392073
7.108,-12.913350390601
7.109,-12.8173146881601
7.11,-12.5931269290361
7.111,-12.2867197959798
7.112,-11.9763845215917
7.113,-11.744631035754
7.114,-11.9133180636852
7.115,-12.4031828626588
7.116,-12.7691395255486
7.117,-12.8467294236614
7.118,-12.817300828501
7.119,-12.8327592230509
7.12,-12.9890326499061
7.121,-13.2360467557121
7.122,-13.3784000874611
7.123,-13.6258486749506
7.124,-13.8817320950216
7.125,-13.9250452943255
7.126,-13.6300844348193
7.127,-12.9384419284338
7.128,-12.4196678183169
7.129,-12.164750483336
7.13,-12.009194120002
7.131,-11.9198001220246
7.132,-11.9576435692959
7.133,-12.3389202053965
7.134,-12.7075831343958
7.135,-12.9091414542732
7.136,-12.9762034712191
7.137,-13.0280802629653
7.138,-13.244683381445
7.139,-13.3290155418855
7.14,-13.285326916604
7.141,-13.250315609026
7.142,-13.2909919543513
7.143,-13.3859992681896
7.144,-13.3671082272496
7.145,-13.3065204528511
7.146,-13.208733412772
7.147,-13.1147385676075
7.148,-13.0412767094712
7.149,-12.8747970808858
7.15,-12.6884022011492
7.151,-12.702411644578
7.152,-12.9410220060751
7.153,-13.1254227065521
7.154,-13.2672101137004
7.155,-13.4815657359873
7.156,-13.5671489871403
7.157,-13.4302420553611
7.158,-13.1968053625325
7.159,-13.1054425086921
7.16,-13.1317652348619
7.161,-12.978249853758
7.162,-12.7497504366792
7.163,-12.6918895323713
7.164,-12.9176714086421
7.165,-13.3505772797632
7.166,-13.6612467699888
7.167,-13.7581151487125
7.168,-13.7085837902285
7.169,-13.5888651890366
7.17,-13.3241329584965
7.171,-12.9224962481308
7.172,-12.7850040005989
7.173,-13.1733185904666
7.174,-13.975224734411
7.175,-14.5578598267333
7.176,-14.6619951936722
7.177,-14.6722689782303
7.178,-14.6541248296525
7.179,-14.5159469255849
7.18,-14.1009167725709
7.181,-13.6889786473639
7.182,-13.5489676594247
7.183,-13.4165095294678
7.184,-13.2768810716949
7.185,-13.1372312365192
7.186,-13.0965219533191
7.187,-13.0570449468731
7.188,-12.976429021329
7.189,-13.0817141070547
7.19,-13.1645543752173
7.191,-13.1690257450262
7.192,-13.0781601196432
7.193,-13.0093314757756
7.194,-13.0992260489403
7.195,-13.1544666357152
7.196,-13.1832355665794
7.197,-13.0921041119409
7.198,-13.0595624365714
7.199,-13.2162204395539
7.2,-13.2704984827505
7.201,-13.218067383367
7.202,-13.1033604783352
7.203,-13.0440334677783
7.204,-12.973103556283
7.205,-12.8553441718479
7.206,-12.8597912493794
7.207,-12.765657620661
7.208,-12.7039765807302
7.209,-12.80122090382
7.21,-12.833779950275
7.211,-12.7442742888689
7.212,-12.5520567980314
7.213,-12.6221521581546
7.214,-12.8633786459988
7.215,-13.0204027066194
7.216,-13.2551867436102
7.217,-13.4524369100689
7.218,-13.6259664369327
7.219,-13.721074169316
7.22,-13.6936329255687
7.221,-13.6094635556741
7.222,-13.4215185070384
7.223,-13.3408321722805
7.224,-13.3207265945258
7.225,-13.3250687238682
7.226,-13.4142689565699
7.227,-13.4121849294173
7.228,-13.3472648439965
7.229,-13.2164772874363
7.23,-13.09533576053
7.231,-13.0513741435093
7.232,-12.9939437581441
7.233,-13.0474894666976
7.234,-13.1617287235487
7.235,-13.2466356541579
7.236,-13.2906559301489
7.237,-13.2486819283433
7.238,-13.1339432684089
7.239,-12.8051070058261
7.24,-12.4872592467066
7.241,-12.4387800625115
7.242,-12.4351575239032
7.243,-12.3964707328183
7.244,-12.4740413806041
7.245,-12.8356733747191
7.246,-13.3798232994517
7.247,-13.7946918807831
7.248,-13.982813916795
7.249,-14.0080756190649
7.25,-13.9701013234819
7.251,-13.9843432356047
7.252,-14.0134482366906
7.253,-13.9516767897028
7.254,-13.7731385112828
7.255,-13.5315458096303
7.256,-13.3280482204146
7.257,-13.1754573371599
7.258,-13.1240958779649
7.259,-13.2512227794621
7.26,-13.4255965263502
7.261,-13.5172436452354
7.262,-13.5400868607905
7.263,-13.5012094566943
7.264,-13.511144566798
7.265,-13.5931016555911
7.266,-13.6138044519091
7.267,-13.5705134985269
7.268,-13.4702287539258
7.269,-13.3331969760361
7.27,-13.1130681329529
7.271,-12.7454464562636
7.272,-12.4691450384608
7.273,-12.5582452623862
7.274,-12.8794657923724
7.275,-13.140260727629
7.276,-13.2793505005355
7.277,-13.3544785870491
7.278,-13.3559201705382
7.279,-13.1781310127303
7.28,-12.8343676819804
7.281,-12.4160494977989
7.282,-12.0061490219154
7.283,-11.7518538331129
7.284,-11.6022868695696
7.285,-11.5289666093821
7.286,-11.7100897760558
7.287,-12.2113681327144
7.288,-12.8017548960394
7.289,-13.1775708080001
7.29,-13.44738875512
7.291,-13.7115354880276
7.292,-13.6397526684373
7.293,-13.1018127808185
7.294,-12.6824729897039
7.295,-12.9086578253666
7.296,-13.400850672224
7.297,-13.6690023709113
7.298,-13.7064889872279
7.299,-13.6556656037463
7.3,-13.5344748279
7.301,-13.3078234859649
7.302,-13.0832813307847
7.303,-12.8833915326831
7.304,-12.6308468527769
7.305,-12.343894908765
7.306,-12.228232684604
7.307,-12.3701302705771
7.308,-12.6302572053595
7.309,-13.0784417580359
7.31,-13.6405904160816
7.311,-13.8754258200507
7.312,-13.7258689938301
7.313,-13.4519816929884
7.314,-13.0582931074018
7.315,-12.7558110221765
7.316,-12.8742936880329
7.317,-13.2882528142648
7.318,-13.6998302061561
7.319,-13.8350663445046
7.32,-13.735432163399
7.321,-13.5700074782125
7.322,-13.3810258724587
7.323,-13.3641592792409
7.324,-13.4576697490677
7.325,-13.5474760240023
7.326,-13.6041224770247
7.327,-13.573566051849
7.328,-13.6029043147066
7.329,-13.6132840573654
7.33,-13.5626807137403
7.331,-13.5921973584375
7.332,-13.6855828721661
7.333,-13.753945127452
7.334,-13.7331541274037
7.335,-13.65680074331
7.336,-13.615511859659
7.337,-13.6075186847888
7.338,-13.6054384966359
7.339,-13.6834313041721
7.34,-13.7273592045803
7.341,-13.67704496712
7.342,-13.5080242036011
7.343,-13.2086771977851
7.344,-12.9647635136408
7.345,-12.7212051600803
7.346,-12.6537757764046
7.347,-12.810690198987
7.348,-12.9818888339758
7.349,-13.1821109038581
7.35,-13.2144589994307
7.351,-13.2023195026925
7.352,-13.1992543864182
7.353,-13.0256537637799
7.354,-12.8534053513428
7.355,-12.7588969905924
7.356,-12.8433712640304
7.357,-13.0790664271874
7.358,-13.3636790180178
7.359,-13.6924482791272
7.36,-13.9113630969645
7.361,-14.0381803158496
7.362,-14.1663246082927
7.363,-14.2640610216023
7.364,-14.1179055770938
7.365,-13.597728410906
7.366,-13.066689611953
7.367,-12.8972393872871
7.368,-13.1204127951966
7.369,-13.4795630294922
7.37,-13.6906371693419
7.371,-13.7707898481468
7.372,-13.8117060647404
7.373,-13.8177734752668
7.374,-13.8134560903228
7.375,-13.8004557735373
7.376,-13.7326135999348
7.377,-13.6238626001826
7.378,-13.5170661591531
7.379,-13.4865837602437
7.38,-13.5629784037974
7.381,-13.6596190061837
7.382,-13.7504822691071
7.383,-13.8011349481524
7.384,-13.709707610826
7.385,-13.472302026151
7.386,-13.2454049242989
7.387,-13.197549768832
7.388,-13.3042295133095
7.389,-13.4404635503151
7.39,-13.5861839705359
7.391,-13.749837048683
7.392,-13.9247521078712
7.393,-14.0896950320157
7.394,-14.14439774035
7.395,-14.1011659903449
7.396,-14.0398430156404
7.397,-13.996006551181
7.398,-13.9404215404787
7.399,-13.8333824316445
7.4,-13.7406697077126
7.401,-13.6735934798868
7.402,-13.7808200060659
7.403,-14.0199495859945
7.404,-14.1119179432439
7.405,-14.1354120772346
7.406,-14.172371897978
7.407,-14.2384544168754
7.408,-14.2404382600236
7.409,-14.1088893790725
7.41,-13.9904731393727
7.411,-13.8159161565173
7.412,-13.6600031720909
7.413,-13.6477444407007
7.414,-13.7171295155669
7.415,-13.8303163447955
7.416,-13.8490825526349
7.417,-13.8353735508988
7.418,-13.8486240475973
7.419,-13.829551542899
7.42,-13.8190563988994
7.421,-13.8060849472278
7.422,-13.8268133126914
7.423,-13.8982317386466
7.424,-13.9926525227204
7.425,-14.0741788238677
7.426,-14.1633310342953
7.427,-14.3264679424116
7.428,-14.4476730480613
7.429,-14.4313498502438
7.43,-14.356877480088
7.431,-14.3712991125534
7.432,-14.5058468482784
7.433,-14.6154166601461
7.434,-14.6420452282273
7.435,-14.58888687211
7.436,-14.4509077937518
7.437,-14.2888815697254
7.438,-14.1487230582367
7.439,-14.0465826776757
7.44,-13.9709388563628
7.441,-13.9199233026107
7.442,-13.9295593431002
7.443,-14.00145035302
7.444,-14.1146992321694
7.445,-14.1979851247421
7.446,-14.2225067114757
7.447,-14.2194416418927
7.448,-14.2318187871851
7.449,-14.3746345698319
7.45,-14.5082035314899
7.451,-14.5125637248465
7.452,-14.5456114755684
7.453,-14.6358765087995
7.454,-14.6885043033251
7.455,-14.5613309643
7.456,-14.4271111636215
7.457,-14.4416358042765
7.458,-14.2816587038376
7.459,-13.9161057725439
7.46,-13.5404791558768
7.461,-13.2325707424676
7.462,-13.0480094738688
7.463,-12.9309490321663
7.464,-12.8164038589862
7.465,-12.6759169450323
7.466,-12.7073908172557
7.467,-13.0583722648068
7.468,-13.5350302774712
7.469,-13.9971087503591
7.47,-14.352057695892
7.471,-14.4643660564597
7.472,-14.3050349621581
7.473,-13.9569900983773
7.474,-13.5612224353575
7.475,-13.1853496384608
7.476,-12.9424199389968
7.477,-13.0366112643995
7.478,-13.2662702474235
7.479,-13.4306877161459
7.48,-13.7039543759434
7.481,-13.9418224891127
7.482,-13.8904485539652
7.483,-13.6083570777259
7.484,-13.3908739743525
7.485,-13.3858045703524
7.486,-13.3208625006559
7.487,-13.1265576468504
7.488,-12.9630552481757
7.489,-13.0005609334341
7.49,-13.2713657314693
7.491,-13.4458869805321
7.492,-13.4230150686872
7.493,-13.3724555175488
7.494,-13.5307184752899
7.495,-13.8828928101455
7.496,-13.9600159231643
7.497,-13.823691212722
7.498,-13.7310295864963
7.499,-13.6328427738733
7.5,-13.5819446078735
7.501,-13.4368875373586
7.502,-13.210922284437
7.503,-12.9075258653259
7.504,-12.492102271512
7.505,-12.3970323776531
7.506,-12.5483114789829
7.507,-12.5284375858369
7.508,-12.4850595155276
7.509,-12.660852292964
7.51,-12.9937255608315
7.511,-13.2799029196178
7.512,-13.4833015844791
7.513,-13.6867788600571
7.514,-13.8857827727809
7.515,-14.1066515522049
7.516,-14.3034823588627
7.517,-14.2803010971625
7.518,-14.1507914773714
7.519,-14.1794557096827
7.52,-14.2663994262036
7.521,-14.312362514664
7.522,-14.1724840196484
7.523,-13.8830302029108
7.524,-13.6837570419065
7.525,-13.4597812801136
7.526,-13.4105208463452
7.527,-13.5667418539134
7.528,-13.7853874342547
7.529,-14.0104990632566
7.53,-13.8807542826557
7.531,-13.7418201555552
7.532,-13.7088454357053
7.533,-13.7033680933736
7.534,-13.953529199399
7.535,-14.1105510093196
7.536,-14.2247718351322
7.537,-14.2487945443586
7.538,-14.2106041432687
7.539,-14.2932874826059
7.54,-14.182918736005
7.541,-14.141003178621
7.542,-14.0710330094407
7.543,-13.8686026979774
7.544,-13.6167030157477
7.545,-13.1098921775144
7.546,-12.6948654435284
7.547,-12.3773681729802
7.548,-12.3845403002468
7.549,-12.8223843460148
7.55,-13.2593593920485
7.551,-13.6528517323272
7.552,-13.7825049788375
7.553,-13.8452126115956
7.554,-13.9806975100792
7.555,-14.0828645996236
7.556,-14.2016863628918
7.557,-14.1896691165137
7.558,-14.2777258100766
7.559,-14.3679624219096
7.56,-14.2676914786808
7.561,-13.9995543480178
7.562,-13.4547792317571
7.563,-12.9732845274443
7.564,-12.6808896726711
7.565,-12.5846641886185
7.566,-12.7163885144485
7.567,-12.8574876896405
7.568,-13.1304141156913
7.569,-13.4956965692166
7.57,-13.7532429266392
7.571,-13.8450571162289
7.572,-13.7192204337024
7.573,-13.6334196390411
7.574,-13.7265652629646
7.575,-13.8025827258501
7.576,-13.6512746488699
7.577,-13.4573124837033
7.578,-13.5546833993424
7.579,-13.725635565518
7.58,-13.6908879294658
7.581,-13.4979650493399
7.582,-13.3760447442729
7.583,-13.4951045990113
7.584,-13.785753131592
7.585,-14.1228230607962
7.586,-14.360804748687
7.587,-14.5399225586731
7.588,-14.7708237695402
7.589,-14.9867065034497
7.59,-15.1036265519252
7.591,-15.1173726819763
7.592,-15.1561957760917
7.593,-15.1834124252387
7.594,-15.063683538307
7.595,-14.8248027049667
7.596,-14.4478929011842
7.597,-14.1276847054693
7.598,-14.040956955717
7.599,-14.0369693210861
7.6,-14.0532423047392
7.601,-13.997394625756
7.602,-13.9164717169905
7.603,-13.809721707823
7.604,-13.6026251698572
7.605,-13.5086989433363
7.606,-13.467166629613
7.607,-13.4611458640346
7.608,-13.5359555620665
7.609,-13.5907343221085
7.61,-13.7137181931118
7.611,-13.8625473596873
7.612,-13.9262096003513
7.613,-13.8646033490292
7.614,-13.7779171741571
7.615,-13.8020400427681
7.616,-13.9134469177992
7.617,-14.0009659572853
7.618,-13.9408995827145
7.619,-13.846506357956
7.62,-13.869820802693
7.621,-13.9482896605854
7.622,-13.9643776966341
7.623,-13.9730714685938
7.624,-14.0892172872447
7.625,-14.168622541895
7.626,-14.1333622557449
7.627,-14.0983332736462
7.628,-14.0400887391517
7.629,-13.903126545294
7.63,-13.7369371831459
7.631,-13.5613511256831
7.632,-13.2899727867757
7.633,-12.9233610065796
7.634,-12.5926764581403
7.635,-12.4445638477522
7.636,-12.5817905006214
7.637,-13.0332787463138
7.638,-13.6334800288971
7.639,-14.0041592123024
7.64,-14.0299264485719
7.641,-13.9237115474938
7.642,-13.8447865191716
7.643,-13.765756880404
7.644,-13.6963807287945
7.645,-13.7264647052354
7.646,-13.7751182641184
7.647,-13.7084167228389
7.648,-13.4331571585573
7.649,-13.0754880446443
7.65,-13.0107994054131
7.651,-13.2402455288299
7.652,-13.3882264456773
7.653,-13.2870852966787
7.654,-13.1109624378974
7.655,-13.1055828104152
7.656,-13.2016606654355
7.657,-13.2598882477954
7.658,-13.3214443906505
7.659,-13.4469619562056
7.66,-13.6381755726769
7.661,-13.7531051992849
7.662,-13.8021438083591
7.663,-13.8417102881811
7.664,-13.8684656449263
7.665,-13.845091463341
7.666,-13.7075894320906
7.667,-13.6559646635601
7.668,-13.5557969365649
7.669,-13.3391574380666
7.67,-13.2460462298044
7.671,-13.1987093351453
7.672,-13.2253811874154
7.673,-13.3338507820766
7.674,-13.5335391324186
7.675,-13.6857110985064
7.676,-13.6069225416511
7.677,-13.5704165097488
7.678,-13.5837208060777
7.679,-13.6068910021027
7.68,-13.7675699151326
7.681,-13.8658357701808
7.682,-13.8379367140925
7.683,-13.8081106077784
7.684,-13.8639594261658
7.685,-14.0740857550332
7.686,-14.2128478152473
7.687,-14.23290794848
7.688,-14.2967183259624
7.689,-14.3303664433787
7.69,-14.4434783569184
7.691,-14.4456566437469
7.692,-14.1072578177337
7.693,-13.7046104283029
7.694,-13.3024046396832
7.695,-13.0420530468939
7.696,-12.9640714839419
7.697,-12.8838266785711
7.698,-12.8065512630036
7.699,-12.6301302717835
7.7,-12.4524434602505
7.701,-12.4630509346817
7.702,-12.5283450563849
7.703,-12.6654969942299
7.704,-12.9017931603485
7.705,-13.1459009529218
7.706,-13.465656537944
7.707,-13.6192816739522
7.708,-13.5726751077971
7.709,-13.5986039019841
7.71,-13.6550374943576
7.711,-13.8091280589718
7.712,-13.9218484312459
7.713,-13.9322494934207
7.714,-13.9264534635017
7.715,-13.7613315007537
7.716,-13.5157037477431
7.717,-13.2789498220504
7.718,-13.3816344706049
7.719,-13.8779124768622
7.72,-14.2323620569082
7.721,-14.2917444671214
7.722,-14.2436164670396
7.723,-14.2635531146557
7.724,-14.2087213000659
7.725,-14.0478481691123
7.726,-13.905449067378
7.727,-13.7003560912152
7.728,-13.5885311085204
7.729,-13.5812274764129
7.73,-13.5616320263782
7.731,-13.5387217633567
7.732,-13.5849641237529
7.733,-13.677583201966
7.734,-13.5320486565667
7.735,-13.2434656262587
7.736,-12.9713024807683
7.737,-12.7676725223066
7.738,-12.7128592918055
7.739,-12.6763092149628
7.74,-12.6406323099695
7.741,-12.6555088476129
7.742,-12.8144489809407
7.743,-13.0127794902944
7.744,-13.1586927116031
7.745,-13.4353405388694
7.746,-13.8185947521324
7.747,-14.0850349800172
7.748,-14.0106236143903
7.749,-13.7790085172194
7.75,-13.5918458883027
7.751,-13.4776945175857
7.752,-13.5142593983965
7.753,-13.530879771687
7.754,-13.5690637528509
7.755,-13.615027229679
7.756,-13.6181328469562
7.757,-13.7484076494032
7.758,-13.8456660160038
7.759,-13.7944045043192
7.76,-13.5868541062195
7.761,-13.3415190668213
7.762,-13.2617825741384
7.763,-13.311573472417
7.764,-13.3980070948388
7.765,-13.3892164303508
7.766,-13.2535518413288
7.767,-12.962842632666
7.768,-12.6716761724074
7.769,-12.8039199136423
7.77,-13.2649197693588
7.771,-13.6507017327988
7.772,-13.8341780381798
7.773,-13.9331650417254
7.774,-14.1295575146444
7.775,-14.2828186754177
7.776,-14.2910749323428
7.777,-14.3125859823138
7.778,-14.3604460847375
7.779,-14.4102072161739
7.78,-14.3649636866459
7.781,-14.2662454220027
7.782,-14.129363255913
7.783,-13.7253929188443
7.784,-13.267535461867
7.785,-13.0101941267765
7.786,-12.977927524152
7.787,-13.1454118878737
7.788,-13.2245205123577
7.789,-13.1635058023049
7.79,-13.0998447898159
7.791,-13.0697860550683
7.792,-13.1264412917723
7.793,-13.118938614021
7.794,-13.0176473256184
7.795,-13.071724683307
7.796,-13.2677150433062
7.797,-13.3990524658748
7.798,-13.396009552261
7.799,-13.409521510056
7.8,-13.6031986644348
7.801,-13.7575252182054
7.802,-13.6939180748343
7.803,-13.5858626411045
